date,drug_id,drug_name,region,units_sold,moving_avg_sales_7d,price_per_unit,manufacturer,dosage_form,disease_name,region_disease_cases,google_trend_score,season,stock_available,lead_time_days,supplier_id,pending_orders,warehouse_id,auto_reorder_level,temperature,humidity,pollution_index,event_flag
2025-01-19,203,Ibuprofen,North,217,202,16.52,PharmaC,Syrup,Pain,99,37,Winter,190,4,4,39,1,100,33.8,77,124,1
2025-01-19,204,Cetirizine,South,175,153.714285714286,16.63,PharmaD,Injection,Allergy,211,83,Winter,108,5,3,33,1,100,33.5,72,150,0
2025-01-19,205,Azithromycin,South,198,196.142857142857,22.97,PharmaE,Tablet,Bacterial Infection,37,48,Winter,400,3,3,47,1,100,23.4,86,82,1
2025-01-19,206,Metformin,South,147,143.857142857143,24.31,PharmaF,Tablet,Diabetes,45,90,Summer,221,2,5,98,2,100,34.2,60,159,0
2025-01-19,207,Loratadine,South,191,200.857142857143,27.53,PharmaG,Syrup,Hay Fever,234,85,Winter,437,2,1,1,2,100,33.2,81,144,1
2025-01-19,208,Doxycycline,South,155,151.714285714286,18.31,PharmaH,Capsule,Fever,77,88,Winter,125,3,3,39,1,100,34.7,80,150,0
2025-01-19,209,Aspirin,South,176,204,15.78,PharmaI,Tablet,Cold,158,80,Summer,417,4,5,28,2,100,15,81,85,1
2025-01-19,210,Omeprazole,South,162,157.714285714286,23.34,PharmaJ,Capsule,Acidity,232,91,Winter,140,4,4,2,1,100,18.5,73,85,1
2025-01-20,201,Paracetamol,South,214,209.714285714286,15.55,PharmaA,Tablet,Flu,176,92,Winter,327,3,4,26,1,100,16.8,56,91,1
2025-01-20,202,Amoxicillin,South,143,154.714285714286,15.74,PharmaB,Capsule,Infection,153,73,Winter,310,6,3,26,2,100,31.6,67,117,1
2025-01-20,203,Ibuprofen,South,195,203.142857142857,8.09,PharmaC,Syrup,Pain,45,73,Winter,456,3,2,5,1,100,25,73,165,1
2025-01-20,204,Cetirizine,South,157,153.428571428571,10.25,PharmaD,Injection,Allergy,149,35,Winter,389,5,4,73,2,100,28.4,56,101,1
2025-01-20,205,Azithromycin,North,210,197,18.7,PharmaE,Tablet,Bacterial Infection,117,40,Summer,340,7,1,70,1,100,18.7,55,133,0
2025-01-20,206,Metformin,South,154,145.285714285714,25.7,PharmaF,Tablet,Diabetes,104,98,Summer,477,5,4,53,1,100,32.8,37,77,1
2025-01-20,207,Loratadine,North,219,205.142857142857,15.14,PharmaG,Syrup,Hay Fever,188,58,Winter,228,2,2,60,2,100,16.1,89,108,0
2025-01-20,208,Doxycycline,South,153,152.285714285714,21.44,PharmaH,Capsule,Fever,57,31,Winter,88,4,5,53,1,100,28.7,31,64,1
2025-01-20,209,Aspirin,North,215,203.285714285714,26.82,PharmaI,Tablet,Cold,184,37,Summer,109,7,3,35,2,100,34,70,148,1
2025-01-20,210,Omeprazole,North,145,156.285714285714,6.24,PharmaJ,Capsule,Acidity,181,43,Winter,314,3,5,52,2,100,21,67,81,0
2025-01-21,201,Paracetamol,South,216,212.142857142857,5.31,PharmaA,Tablet,Flu,71,87,Winter,230,5,1,73,1,100,30,87,101,1
2025-01-21,202,Amoxicillin,South,155,154.285714285714,12.23,PharmaB,Capsule,Infection,127,59,Winter,455,5,3,64,2,100,25.5,41,94,0
2025-01-21,203,Ibuprofen,North,194,201.142857142857,17.96,PharmaC,Syrup,Pain,208,52,Winter,192,5,5,74,1,100,15.9,81,91,0
2025-01-21,204,Cetirizine,North,147,152.428571428571,24.12,PharmaD,Injection,Allergy,129,78,Winter,102,4,4,2,2,100,34.9,56,65,0
2025-01-21,205,Azithromycin,South,207,199.714285714286,22.46,PharmaE,Tablet,Bacterial Infection,146,42,Summer,121,5,4,86,2,100,31.6,81,61,1
2025-01-21,206,Metformin,North,152,143.571428571429,27.98,PharmaF,Tablet,Diabetes,180,61,Winter,131,3,2,6,2,100,20.5,30,65,1
2025-01-21,207,Loratadine,North,207,204,16.16,PharmaG,Syrup,Hay Fever,43,65,Winter,276,4,5,7,1,100,19.1,85,87,1
2025-01-21,208,Doxycycline,North,129,149.857142857143,16.56,PharmaH,Capsule,Fever,189,93,Summer,98,4,5,63,1,100,34.8,71,78,0
2025-01-21,209,Aspirin,North,181,197.714285714286,10.25,PharmaI,Tablet,Cold,74,72,Summer,367,7,2,7,1,100,18.1,76,196,0
2025-01-21,210,Omeprazole,North,165,157.571428571429,29.7,PharmaJ,Capsule,Acidity,36,73,Summer,158,3,4,96,1,100,30.3,40,97,0
2025-01-22,201,Paracetamol,North,214,214.142857142857,29.75,PharmaA,Tablet,Flu,188,64,Winter,434,4,2,4,2,100,25.4,49,147,1
2025-01-22,202,Amoxicillin,North,151,154.285714285714,16.69,PharmaB,Capsule,Infection,31,82,Summer,205,2,4,29,2,100,20.2,48,160,1
2025-01-22,203,Ibuprofen,South,191,200.571428571429,6.2,PharmaC,Syrup,Pain,154,35,Summer,71,7,2,23,2,100,18.7,49,145,0
2025-01-22,204,Cetirizine,South,140,151.142857142857,24.87,PharmaD,Injection,Allergy,128,82,Winter,292,3,5,0,2,100,21.8,77,97,1
2025-01-22,205,Azithromycin,North,199,199.428571428571,5.14,PharmaE,Tablet,Bacterial Infection,107,49,Winter,245,5,3,37,1,100,16.9,31,156,0
2025-01-22,206,Metformin,South,145,143.857142857143,17.37,PharmaF,Tablet,Diabetes,225,55,Winter,50,4,5,40,2,100,22.7,35,50,1
2025-01-22,207,Loratadine,North,199,205.285714285714,13.62,PharmaG,Syrup,Hay Fever,243,78,Winter,62,6,5,68,2,100,15.5,61,63,0
2025-01-22,208,Doxycycline,North,152,147.142857142857,7.12,PharmaH,Capsule,Fever,205,58,Winter,197,7,1,36,2,100,32.7,42,89,0
2025-01-22,209,Aspirin,North,223,196.857142857143,13.09,PharmaI,Tablet,Cold,131,92,Winter,80,7,2,29,2,100,24.4,32,192,0
2025-01-22,210,Omeprazole,South,142,158,12.73,PharmaJ,Capsule,Acidity,121,97,Summer,190,7,4,60,2,100,21.6,61,135,1
2025-01-23,201,Paracetamol,North,197,210,6.78,PharmaA,Tablet,Flu,112,84,Winter,461,4,2,25,2,100,26.3,39,130,0
2025-01-23,202,Amoxicillin,South,148,151.142857142857,19.95,PharmaB,Capsule,Infection,41,83,Summer,201,4,1,47,2,100,33.2,65,180,1
2025-01-23,203,Ibuprofen,North,198,198.285714285714,21.02,PharmaC,Syrup,Pain,196,60,Winter,498,6,4,82,2,100,28.1,43,71,1
2025-01-23,204,Cetirizine,South,148,151.571428571429,5.4,PharmaD,Injection,Allergy,165,97,Winter,403,4,2,29,2,100,16.5,86,68,0
2025-01-23,205,Azithromycin,South,198,197,19.62,PharmaE,Tablet,Bacterial Infection,117,64,Winter,198,7,1,55,2,100,31.8,35,142,1
2025-01-23,206,Metformin,North,160,146.714285714286,9.57,PharmaF,Tablet,Diabetes,120,68,Summer,266,3,3,45,1,100,23.9,68,167,1
2025-01-23,207,Loratadine,North,199,204.714285714286,23.47,PharmaG,Syrup,Hay Fever,62,60,Summer,324,3,4,48,2,100,30,83,169,0
2025-01-23,208,Doxycycline,North,137,149.285714285714,22.98,PharmaH,Capsule,Fever,27,60,Winter,124,7,2,65,1,100,15.5,82,80,0
2025-01-23,209,Aspirin,South,204,195.714285714286,24.22,PharmaI,Tablet,Cold,158,71,Summer,338,5,3,90,1,100,31.2,58,153,0
2025-01-23,210,Omeprazole,South,148,154.142857142857,17.49,PharmaJ,Capsule,Acidity,93,55,Summer,220,7,3,45,1,100,30.9,61,187,0
2025-01-24,201,Paracetamol,North,231,211.714285714286,5.67,PharmaA,Tablet,Flu,26,67,Summer,69,5,1,63,1,100,15.7,75,132,0
2025-01-24,202,Amoxicillin,South,124,148.714285714286,8.6,PharmaB,Capsule,Infection,46,35,Winter,421,2,2,32,2,100,27.1,44,115,1
2025-01-24,203,Ibuprofen,South,194,198,29.05,PharmaC,Syrup,Pain,167,68,Winter,363,4,5,83,1,100,23.6,54,82,0
2025-01-24,204,Cetirizine,South,178,155.571428571429,27.2,PharmaD,Injection,Allergy,80,76,Winter,269,4,3,95,1,100,27,70,96,0
2025-01-24,205,Azithromycin,South,210,198.142857142857,23.03,PharmaE,Tablet,Bacterial Infection,68,85,Winter,336,6,4,77,2,100,30.7,54,104,0
2025-01-24,206,Metformin,North,146,146.142857142857,23.02,PharmaF,Tablet,Diabetes,92,66,Summer,318,5,2,72,1,100,19.9,60,102,1
2025-01-24,207,Loratadine,South,201,203.571428571429,13.65,PharmaG,Syrup,Hay Fever,125,53,Winter,64,5,2,26,2,100,33.2,80,123,0
2025-01-24,208,Doxycycline,North,173,150.428571428571,5,PharmaH,Capsule,Fever,35,86,Winter,132,7,4,89,1,100,27.6,65,112,1
2025-01-24,209,Aspirin,South,199,197.857142857143,18.76,PharmaI,Tablet,Cold,176,35,Summer,119,7,4,73,2,100,17.4,79,100,1
2025-01-24,210,Omeprazole,North,147,154.142857142857,25.26,PharmaJ,Capsule,Acidity,46,38,Winter,201,7,1,90,2,100,15.7,80,95,0
2025-01-25,201,Paracetamol,North,212,213.285714285714,7.64,PharmaA,Tablet,Flu,198,68,Winter,252,6,4,52,2,100,18.3,31,60,1
2025-01-25,202,Amoxicillin,North,161,147.857142857143,19.32,PharmaB,Capsule,Infection,164,74,Summer,454,5,3,57,1,100,28.8,63,76,0
2025-01-25,203,Ibuprofen,North,182,195.857142857143,15.15,PharmaC,Syrup,Pain,189,42,Winter,360,7,4,45,2,100,24.2,42,136,0
2025-01-25,204,Cetirizine,North,136,154.428571428571,26.23,PharmaD,Injection,Allergy,197,39,Summer,408,7,1,78,1,100,26.5,74,178,1
2025-01-25,205,Azithromycin,North,192,202,8.91,PharmaE,Tablet,Bacterial Infection,32,91,Summer,239,3,4,99,2,100,34.8,80,53,1
2025-01-25,206,Metformin,South,164,152.571428571429,19.8,PharmaF,Tablet,Diabetes,151,77,Summer,431,5,4,66,1,100,34.7,36,190,1
2025-01-25,207,Loratadine,South,209,203.571428571429,25.43,PharmaG,Syrup,Hay Fever,217,66,Summer,354,7,3,20,1,100,15.7,58,57,0
2025-01-25,208,Doxycycline,South,138,148.142857142857,16.07,PharmaH,Capsule,Fever,92,78,Winter,153,2,2,4,2,100,31.4,43,132,1
2025-01-25,209,Aspirin,South,197,199.285714285714,18.3,PharmaI,Tablet,Cold,99,94,Winter,465,7,5,62,1,100,17.6,34,96,0
2025-01-25,210,Omeprazole,North,154,151.857142857143,16.19,PharmaJ,Capsule,Acidity,136,97,Summer,431,4,4,48,1,100,16,80,128,0
2025-01-26,201,Paracetamol,South,194,211.142857142857,20.7,PharmaA,Tablet,Flu,67,65,Winter,303,3,1,23,2,100,33.2,38,54,0
2025-01-26,202,Amoxicillin,South,169,150.142857142857,27.49,PharmaB,Capsule,Infection,219,60,Summer,228,4,2,91,1,100,15.9,70,129,1
2025-01-26,203,Ibuprofen,North,181,190.714285714286,9.04,PharmaC,Syrup,Pain,104,35,Winter,128,2,5,23,2,100,19.6,37,180,0
2025-01-26,204,Cetirizine,North,157,151.857142857143,14.2,PharmaD,Injection,Allergy,49,73,Summer,264,6,1,36,1,100,25.5,81,176,0
2025-01-26,205,Azithromycin,South,187,200.428571428571,9.26,PharmaE,Tablet,Bacterial Infection,206,84,Summer,57,4,2,14,2,100,15.4,86,85,0
2025-01-26,206,Metformin,North,158,154.142857142857,5.93,PharmaF,Tablet,Diabetes,103,86,Winter,221,7,2,38,1,100,22.7,44,182,0
2025-01-26,207,Loratadine,South,218,207.428571428571,10.07,PharmaG,Syrup,Hay Fever,170,62,Summer,264,3,4,43,2,100,33.6,73,105,1
2025-01-26,208,Doxycycline,North,142,146.285714285714,7.88,PharmaH,Capsule,Fever,97,31,Summer,83,7,4,62,1,100,21.6,68,86,0
2025-01-26,209,Aspirin,North,206,203.571428571429,24,PharmaI,Tablet,Cold,82,76,Winter,214,5,5,40,1,100,26.3,42,187,0
2025-01-26,210,Omeprazole,North,162,151.857142857143,22.87,PharmaJ,Capsule,Acidity,240,76,Summer,287,2,2,50,2,100,28.5,41,126,0
2025-01-27,201,Paracetamol,South,202,209.428571428571,8.73,PharmaA,Tablet,Flu,188,33,Winter,280,7,2,17,2,100,22.2,45,181,0
2025-01-27,202,Amoxicillin,North,150,151.142857142857,27.5,PharmaB,Capsule,Infection,42,57,Summer,136,5,3,35,1,100,23.4,48,161,0
2025-01-27,203,Ibuprofen,North,196,190.857142857143,24.54,PharmaC,Syrup,Pain,39,72,Summer,439,7,3,18,2,100,33.1,85,93,0
2025-01-27,204,Cetirizine,South,168,153.428571428571,9.7,PharmaD,Injection,Allergy,124,30,Summer,233,4,4,15,2,100,31.5,31,171,0
2025-01-27,205,Azithromycin,North,208,200.142857142857,14.88,PharmaE,Tablet,Bacterial Infection,136,67,Winter,252,5,1,9,2,100,34.6,72,159,0
2025-01-27,206,Metformin,South,160,155,9.33,PharmaF,Tablet,Diabetes,87,46,Summer,340,7,4,10,2,100,24.8,77,135,0
2025-01-27,207,Loratadine,South,190,203.285714285714,5.09,PharmaG,Syrup,Hay Fever,166,40,Summer,75,6,4,97,2,100,24.9,49,197,1
2025-01-27,208,Doxycycline,North,143,144.857142857143,20.86,PharmaH,Capsule,Fever,187,79,Summer,74,4,4,92,1,100,18.8,69,112,1
2025-01-27,209,Aspirin,South,207,202.428571428571,11.13,PharmaI,Tablet,Cold,144,98,Winter,248,5,5,54,2,100,28.5,64,182,1
2025-01-27,210,Omeprazole,North,170,155.428571428571,14.97,PharmaJ,Capsule,Acidity,221,96,Summer,76,5,5,87,1,100,32.7,75,166,0
2025-01-28,201,Paracetamol,South,219,209.857142857143,5.81,PharmaA,Tablet,Flu,123,53,Winter,179,5,3,77,2,100,31.1,38,149,1
2025-01-28,202,Amoxicillin,South,142,149.285714285714,25.97,PharmaB,Capsule,Infection,40,33,Winter,409,3,2,41,1,100,24.8,36,55,0
2025-01-28,203,Ibuprofen,South,202,192,24.5,PharmaC,Syrup,Pain,111,38,Summer,148,2,4,36,2,100,32.8,54,119,0
2025-01-28,204,Cetirizine,South,140,152.428571428571,13.56,PharmaD,Injection,Allergy,105,81,Winter,260,4,1,16,1,100,21.9,40,150,1
2025-01-28,205,Azithromycin,North,200,199.142857142857,7.8,PharmaE,Tablet,Bacterial Infection,213,64,Summer,272,4,5,43,1,100,26.9,51,86,1
2025-01-28,206,Metformin,North,158,155.857142857143,16.49,PharmaF,Tablet,Diabetes,67,53,Winter,354,5,5,99,1,100,29.9,69,99,0
2025-01-28,207,Loratadine,North,213,204.142857142857,17.87,PharmaG,Syrup,Hay Fever,26,76,Summer,219,7,3,53,1,100,17.8,86,105,0
2025-01-28,208,Doxycycline,North,148,147.571428571429,7.85,PharmaH,Capsule,Fever,170,39,Summer,322,4,3,68,1,100,21,76,103,1
2025-01-28,209,Aspirin,North,190,203.714285714286,6.29,PharmaI,Tablet,Cold,92,90,Summer,362,5,2,22,2,100,24.9,77,129,1
2025-01-28,210,Omeprazole,North,136,151.285714285714,26.73,PharmaJ,Capsule,Acidity,57,33,Winter,172,2,4,84,1,100,15.6,54,118,1
2025-01-29,201,Paracetamol,North,200,207.857142857143,20.9,PharmaA,Tablet,Flu,41,93,Winter,129,7,3,84,2,100,15.7,67,173,0
2025-01-29,202,Amoxicillin,North,154,149.714285714286,6.28,PharmaB,Capsule,Infection,87,79,Summer,69,2,2,9,1,100,19.2,69,57,1
2025-01-29,203,Ibuprofen,North,195,192.571428571429,29.39,PharmaC,Syrup,Pain,109,63,Summer,326,2,1,21,2,100,20.4,78,176,0
2025-01-29,204,Cetirizine,South,151,154,22.56,PharmaD,Injection,Allergy,52,99,Winter,360,6,4,80,1,100,33,42,161,1
2025-01-29,205,Azithromycin,North,211,200.857142857143,29.86,PharmaE,Tablet,Bacterial Infection,26,61,Winter,237,3,3,99,2,100,18,41,176,1
2025-01-29,206,Metformin,North,152,156.857142857143,5.98,PharmaF,Tablet,Diabetes,118,75,Summer,368,6,1,61,2,100,22.7,85,70,1
2025-01-29,207,Loratadine,North,166,199.428571428571,21.99,PharmaG,Syrup,Hay Fever,190,81,Summer,157,6,5,68,2,100,20.4,69,58,0
2025-01-29,208,Doxycycline,North,152,147.571428571429,10.27,PharmaH,Capsule,Fever,100,83,Summer,438,2,5,2,2,100,17.4,38,101,1
2025-01-29,209,Aspirin,North,191,199.142857142857,18.28,PharmaI,Tablet,Cold,111,37,Winter,327,7,2,19,2,100,17.4,59,170,1
2025-01-29,210,Omeprazole,South,142,151.285714285714,6,PharmaJ,Capsule,Acidity,236,64,Winter,218,7,2,95,2,100,18.6,54,122,0
2025-01-30,201,Paracetamol,South,203,208.714285714286,23.88,PharmaA,Tablet,Flu,204,51,Winter,268,6,2,86,1,100,21.8,31,89,1
2025-01-30,202,Amoxicillin,North,153,150.428571428571,27.26,PharmaB,Capsule,Infection,136,90,Summer,95,2,2,34,1,100,25.9,57,99,1
2025-01-30,203,Ibuprofen,North,162,187.428571428571,21.03,PharmaC,Syrup,Pain,146,90,Summer,450,4,1,0,2,100,17.8,42,62,1
2025-01-30,204,Cetirizine,South,153,154.714285714286,5.55,PharmaD,Injection,Allergy,206,50,Summer,222,7,4,96,2,100,20,73,115,0
2025-01-30,205,Azithromycin,South,209,202.428571428571,22.74,PharmaE,Tablet,Bacterial Infection,84,94,Winter,474,4,2,7,2,100,31.8,52,120,0
2025-01-30,206,Metformin,North,153,155.857142857143,12.81,PharmaF,Tablet,Diabetes,22,68,Summer,207,3,4,2,2,100,15.3,82,175,0
2025-01-30,207,Loratadine,South,189,198,16.68,PharmaG,Syrup,Hay Fever,215,50,Winter,311,6,2,49,1,100,15.5,76,116,0
2025-01-30,208,Doxycycline,North,166,151.714285714286,9.07,PharmaH,Capsule,Fever,111,36,Winter,348,6,3,24,2,100,25,84,75,0
2025-01-30,209,Aspirin,South,178,195.428571428571,13.89,PharmaI,Tablet,Cold,86,39,Summer,118,7,5,98,2,100,21.6,57,189,1
2025-01-30,210,Omeprazole,South,146,151,28.9,PharmaJ,Capsule,Acidity,237,68,Winter,152,3,4,85,1,100,35,70,199,1
2025-01-31,201,Paracetamol,North,194,203.428571428571,22.16,PharmaA,Tablet,Flu,33,44,Winter,399,3,1,62,2,100,34.9,71,59,0
2025-01-31,202,Amoxicillin,North,144,153.285714285714,21.56,PharmaB,Capsule,Infection,47,31,Winter,68,2,4,46,1,100,16,33,199,1
2025-01-31,203,Ibuprofen,South,210,189.714285714286,9.97,PharmaC,Syrup,Pain,173,73,Winter,421,3,3,60,2,100,15,76,189,1
2025-01-31,204,Cetirizine,North,150,150.714285714286,22.52,PharmaD,Injection,Allergy,121,56,Winter,113,6,4,27,1,100,33.5,34,57,1
2025-01-31,205,Azithromycin,North,192,199.857142857143,22.18,PharmaE,Tablet,Bacterial Infection,107,98,Winter,121,5,1,74,2,100,21.6,32,160,0
2025-01-31,206,Metformin,North,140,155,12.56,PharmaF,Tablet,Diabetes,29,51,Summer,314,2,2,57,2,100,29.1,69,163,0
2025-01-31,207,Loratadine,South,178,194.714285714286,13.31,PharmaG,Syrup,Hay Fever,58,63,Summer,305,6,4,97,1,100,21.9,51,89,1
2025-01-31,208,Doxycycline,North,132,145.857142857143,6.72,PharmaH,Capsule,Fever,133,93,Winter,382,7,4,48,2,100,25.9,64,90,1
2025-01-31,209,Aspirin,North,187,193.714285714286,14.69,PharmaI,Tablet,Cold,36,38,Summer,224,6,5,12,2,100,19.7,80,139,1
2025-01-31,210,Omeprazole,North,150,151.428571428571,14.69,PharmaJ,Capsule,Acidity,225,78,Summer,158,3,3,81,2,100,19.9,81,95,1
2025-02-01,201,Paracetamol,South,218,204.285714285714,14.3,PharmaA,Tablet,Flu,104,85,Winter,415,3,3,56,2,100,22.5,50,139,1
2025-02-01,202,Amoxicillin,North,160,153.142857142857,10.35,PharmaB,Capsule,Infection,41,51,Winter,101,3,2,46,1,100,31.5,67,116,0
2025-02-01,203,Ibuprofen,South,197,191.857142857143,27.43,PharmaC,Syrup,Pain,216,81,Summer,132,3,5,10,2,100,18,34,98,1
2025-02-01,204,Cetirizine,South,139,151.142857142857,26.79,PharmaD,Injection,Allergy,116,95,Winter,476,2,4,61,2,100,17,86,177,0
2025-02-01,205,Azithromycin,South,190,199.571428571429,16.42,PharmaE,Tablet,Bacterial Infection,118,91,Winter,123,5,5,31,1,100,18.2,80,134,0
2025-02-01,206,Metformin,North,132,150.428571428571,15.01,PharmaF,Tablet,Diabetes,244,51,Summer,137,2,5,52,1,100,21.8,74,64,0
2025-02-01,207,Loratadine,North,212,195.142857142857,14.91,PharmaG,Syrup,Hay Fever,232,45,Summer,217,7,4,50,1,100,28.9,43,152,1
2025-02-01,208,Doxycycline,South,151,147.714285714286,27.36,PharmaH,Capsule,Fever,30,61,Winter,301,2,2,81,2,100,29,74,179,1
2025-02-01,209,Aspirin,North,215,196.285714285714,17.48,PharmaI,Tablet,Cold,222,60,Summer,239,2,4,72,2,100,30.9,79,71,0
2025-02-01,210,Omeprazole,North,148,150.571428571429,28.31,PharmaJ,Capsule,Acidity,164,54,Summer,249,5,1,85,1,100,31.5,59,157,1
2025-02-02,201,Paracetamol,South,191,203.857142857143,16.58,PharmaA,Tablet,Flu,235,74,Summer,452,5,4,13,2,100,15.4,54,145,0
2025-02-02,202,Amoxicillin,South,147,150,29.9,PharmaB,Capsule,Infection,96,30,Summer,454,3,1,51,1,100,28.9,84,116,1
2025-02-02,203,Ibuprofen,North,211,196.142857142857,9.5,PharmaC,Syrup,Pain,238,92,Summer,260,6,3,44,1,100,18.2,53,84,1
2025-02-02,204,Cetirizine,South,140,148.714285714286,22.06,PharmaD,Injection,Allergy,233,78,Winter,149,6,3,76,1,100,34.5,72,186,0
2025-02-02,205,Azithromycin,North,178,198.285714285714,12.36,PharmaE,Tablet,Bacterial Infection,132,66,Summer,203,6,4,72,1,100,20.6,35,82,1
2025-02-02,206,Metformin,North,133,146.857142857143,10.7,PharmaF,Tablet,Diabetes,162,97,Summer,423,6,3,28,2,100,17.1,70,82,1
2025-02-02,207,Loratadine,South,217,195,19.08,PharmaG,Syrup,Hay Fever,36,58,Summer,201,5,2,92,1,100,16.7,60,178,0
2025-02-02,208,Doxycycline,South,136,146.857142857143,12.48,PharmaH,Capsule,Fever,219,39,Summer,483,2,2,75,2,100,24.5,74,84,1
2025-02-02,209,Aspirin,North,212,197.142857142857,19.46,PharmaI,Tablet,Cold,25,35,Summer,454,5,3,95,1,100,28.8,49,79,1
2025-02-02,210,Omeprazole,South,155,149.571428571429,16.72,PharmaJ,Capsule,Acidity,216,70,Summer,220,2,3,20,2,100,27.7,42,144,1
2025-02-03,201,Paracetamol,South,173,199.714285714286,6.61,PharmaA,Tablet,Flu,156,75,Summer,180,6,4,41,2,100,30.4,69,195,0
2025-02-03,202,Amoxicillin,South,158,151.142857142857,19.08,PharmaB,Capsule,Infection,233,58,Summer,432,5,4,56,1,100,16,85,164,1
2025-02-03,203,Ibuprofen,North,210,198.142857142857,6.29,PharmaC,Syrup,Pain,29,32,Summer,334,3,1,4,2,100,31,53,77,1
2025-02-03,204,Cetirizine,South,161,147.714285714286,15.37,PharmaD,Injection,Allergy,168,32,Summer,466,3,1,38,1,100,15.7,83,185,0
2025-02-03,205,Azithromycin,South,191,195.857142857143,26.57,PharmaE,Tablet,Bacterial Infection,127,57,Winter,240,7,2,19,2,100,21.4,35,97,1
2025-02-03,206,Metformin,North,157,146.428571428571,16.07,PharmaF,Tablet,Diabetes,57,65,Summer,270,3,5,55,2,100,17.7,53,127,0
2025-02-03,207,Loratadine,North,197,196,22.23,PharmaG,Syrup,Hay Fever,210,37,Summer,365,7,5,65,1,100,32.2,67,80,1
2025-02-03,208,Doxycycline,North,131,145.142857142857,29.62,PharmaH,Capsule,Fever,143,60,Winter,403,5,5,53,1,100,33.8,30,71,0
2025-02-03,209,Aspirin,South,196,195.571428571429,22.6,PharmaI,Tablet,Cold,195,76,Summer,460,7,1,39,2,100,32.3,80,146,0
2025-02-03,210,Omeprazole,South,157,147.714285714286,28.9,PharmaJ,Capsule,Acidity,145,41,Winter,481,3,3,4,2,100,21.5,76,161,0
2025-02-04,201,Paracetamol,North,203,197.428571428571,18.98,PharmaA,Tablet,Flu,99,71,Summer,350,4,5,6,1,100,19.8,44,197,1
2025-02-04,202,Amoxicillin,North,129,149.285714285714,8.58,PharmaB,Capsule,Infection,140,84,Summer,480,5,4,47,1,100,22.8,72,93,0
2025-02-04,203,Ibuprofen,South,189,196.285714285714,13.71,PharmaC,Syrup,Pain,96,65,Summer,345,5,1,53,2,100,20.8,79,68,1
2025-02-04,204,Cetirizine,North,138,147.428571428571,13.38,PharmaD,Injection,Allergy,108,94,Winter,117,5,5,95,2,100,22.6,83,175,1
2025-02-04,205,Azithromycin,North,195,195.142857142857,26.18,PharmaE,Tablet,Bacterial Infection,28,99,Winter,286,5,2,83,1,100,26.7,48,172,0
2025-02-04,206,Metformin,South,134,143,8.09,PharmaF,Tablet,Diabetes,164,72,Winter,59,5,4,22,1,100,19.2,44,82,1
2025-02-04,207,Loratadine,North,218,196.714285714286,21.59,PharmaG,Syrup,Hay Fever,150,42,Summer,212,2,1,75,1,100,15.5,56,118,1
2025-02-04,208,Doxycycline,North,166,147.714285714286,26.7,PharmaH,Capsule,Fever,128,88,Winter,200,3,3,65,1,100,25.4,89,172,0
2025-02-04,209,Aspirin,South,207,198,15.6,PharmaI,Tablet,Cold,109,79,Summer,404,2,1,68,2,100,28.5,68,157,0
2025-02-04,210,Omeprazole,North,143,148.714285714286,18.05,PharmaJ,Capsule,Acidity,73,51,Winter,234,4,5,46,2,100,26.1,47,199,0
2025-02-05,201,Paracetamol,South,199,197.285714285714,23.59,PharmaA,Tablet,Flu,61,30,Summer,98,3,1,46,1,100,25.6,54,198,0
2025-02-05,202,Amoxicillin,South,157,149.714285714286,22.29,PharmaB,Capsule,Infection,67,80,Summer,400,5,5,70,2,100,34.3,65,126,1
2025-02-05,203,Ibuprofen,South,203,197.428571428571,9.72,PharmaC,Syrup,Pain,147,40,Summer,434,4,4,37,1,100,29.1,58,181,1
2025-02-05,204,Cetirizine,North,143,146.285714285714,28.55,PharmaD,Injection,Allergy,178,34,Winter,155,2,5,21,1,100,29.5,47,97,0
2025-02-05,205,Azithromycin,South,189,192,9.86,PharmaE,Tablet,Bacterial Infection,148,47,Summer,471,5,1,74,1,100,24.2,85,62,0
2025-02-05,206,Metformin,South,158,143.857142857143,11.9,PharmaF,Tablet,Diabetes,100,76,Winter,393,5,1,30,1,100,18.4,31,157,1
2025-02-05,207,Loratadine,North,200,201.571428571429,7.99,PharmaG,Syrup,Hay Fever,125,60,Summer,380,5,1,73,2,100,23.3,42,99,0
2025-02-05,208,Doxycycline,North,143,146.428571428571,5.59,PharmaH,Capsule,Fever,237,67,Winter,225,6,4,34,2,100,28.1,46,166,0
2025-02-05,209,Aspirin,South,187,197.428571428571,24.58,PharmaI,Tablet,Cold,152,37,Winter,175,5,5,48,1,100,15.2,88,169,0
2025-02-05,210,Omeprazole,North,170,152.714285714286,28.03,PharmaJ,Capsule,Acidity,211,89,Summer,177,7,3,62,2,100,32.4,74,74,1
2025-02-06,201,Paracetamol,South,203,197.285714285714,27.01,PharmaA,Tablet,Flu,78,93,Winter,378,3,4,27,1,100,20.8,84,141,0
